 TITLE='DISTRIBUTION'
 VARIABLES= 'X' 'Y' 'VX' 'VY' 'RHO' 'P' 
 ZONE I=       10000  F=POINT
        0.4919600826        0.0423846484        0.0008576333        0.0043120339      999.0325986904      -96.4598236148
        0.4924358042        0.8257525840        0.0007479418       -0.0143662958      999.0347964181      -96.2413219710
        0.4859226075        0.2184679070        0.0002561171        0.0159063800      999.0333260237      -96.3875112825
        0.4815212315        0.3319702657       -0.0012131532        0.0135480100      999.0337045072      -96.3498818777
        0.4924017922        0.7307699296        0.0003171435       -0.0160976273      999.0275248354      -96.9642634716
        0.4878330600        0.9134024132        0.0013505651       -0.0083371513      999.0346050576      -96.2603474505
        0.4878664038        0.9331120788        0.0013879976       -0.0065565560      999.0342761855      -96.2930446016
        0.4929364494        0.9628152396        0.0008992638       -0.0037041940      999.0341398146      -96.3066028502
        0.5070448615        0.3552690135        0.0004609902        0.0128514027      999.0368102924      -96.0410967944
        0.5124338025        0.4205686595        0.0009067893        0.0077185672      999.0295653054      -96.7614029205
        0.5315718118        0.4193066939        0.0026038688        0.0076186659      999.0276958272      -96.9472638072
        0.4962104482        0.1410830415        0.0002610402        0.0126466509      999.0410564163      -95.6189270173
        0.4929418964        0.9232526476        0.0009147532       -0.0074800896      999.0344935271      -96.2714360522
        0.5016070974        0.6451794469        0.0002690833       -0.0129431319      999.0365331609      -96.0686501545
        0.4980153240        0.9529118319        0.0004178950       -0.0046898966      999.0340509477      -96.3154381693
        0.5222353355        0.4144381768        0.0017824011        0.0082817258      999.0244109092      -97.2738406712
        0.3674199998        0.4608454361       -0.0118535280        0.0029147069      999.0365243431      -96.0695268503
        0.5119402265        0.4517378589        0.0009446732        0.0047890367      999.0323484898      -96.4846987746
        0.4627635794        0.3873291764       -0.0030197800        0.0103154717      999.0348466514      -96.2363276616
        0.4828770107        0.4484433622       -0.0018594663        0.0051522817      999.0334443273      -96.3757493621
        0.4538526107        0.4137123128       -0.0041585295        0.0081085899      999.0336913609      -96.3511889019
        0.4244786495        0.4716286702       -0.0075293749        0.0027226099      999.0348576058      -96.2352385515
        0.3862905154        0.4718501174       -0.0106807280        0.0023769846      999.0358202411      -96.1395308456
        0.4895751648        0.5763607590       -0.0009992926       -0.0074828450      999.0350718419      -96.2139386844
        0.4993924862        0.5704502634       -0.0001248784       -0.0069715544      999.0353691236      -96.1843821883
        0.5094305812        0.6057086375        0.0007596456       -0.0100303985      999.0389884813      -95.8245322663
        0.5700675855        0.4723715318        0.0066081276        0.0024104224      999.0357259427      -96.1489062636
        0.4425757597        0.5127076235       -0.0058982550       -0.0011201649      999.0338452392      -96.3358900725
        0.4536621085        0.4033590376       -0.0040042910        0.0089448900      999.0341292375      -96.3076544448
        0.4807680434        0.5309407702       -0.0020781809       -0.0031091163      999.0334826247      -96.3719417844
        0.5115571879        0.4724598757        0.0009565239        0.0027500518      999.0332048478      -96.3995587494
        0.3954382483        0.4877454208       -0.0101002576        0.0011997656      999.0354423933      -96.1770975252
        0.4618936164        0.3660764245       -0.0026488588        0.0118382851      999.0367779410      -96.0443132875
        0.5027280460        0.8065561055        0.0002869542       -0.0151614118      999.0341208669      -96.3084866687
        0.5027206937        0.4162374503        0.0000415660        0.0081454087      999.0308180645      -96.6368542071
        0.5122752823        0.4309359005        0.0009014522        0.0067385967      999.0315754321      -96.5615566194
        0.4142141820        0.4979982815       -0.0085406957        0.0003558112      999.0352179403      -96.1994132253
        0.5602521433        0.4669480037        0.0056641015        0.0029910143      999.0347757258      -96.2433792456
        0.3112204183        0.4906688831       -0.0152306816        0.0006708180      999.0399766432      -95.7262842006
        0.4724020230        0.4852040316       -0.0029979833        0.0015166488      999.0335883615      -96.3614292657
        0.4147681163        0.4770375338       -0.0084176075        0.0021942261      999.0352167894      -96.1995276468
        0.4535121427        0.4655016289       -0.0047901651        0.0034225763      999.0341268835      -96.3078884881
        0.5200143117        0.5285405390        0.0018354426       -0.0029296654      999.0351707146      -96.2041085160
        0.4828655444        0.4072374715       -0.0016432300        0.0088888119      999.0326985130      -96.4498991531
        0.4996749039        0.6012506931       -0.0000401312       -0.0096411572      999.0375598751      -95.9665705135
        0.4437340416        0.4710720036       -0.0057402468        0.0028651940      999.0343152198      -96.2891637293
        0.4925249187        0.4529878381       -0.0009393415        0.0047121963      999.0332513809      -96.3949323652
        0.4434884320        0.4814827245       -0.0058193941        0.0018621394      999.0342684507      -96.2938136029
        0.4798657246        0.5823910794       -0.0018286916       -0.0079590293      999.0348359817      -96.2373884706
        0.5311880865        0.4510335686        0.0027998311        0.0047457169      999.0327359939      -96.4461727617
        0.4242457319        0.4820702536       -0.0076224215        0.0017863508      999.0348979578      -96.2312266595
        0.5407339642        0.4665654122        0.0038077789        0.0031957025      999.0340818651      -96.3123642992
        0.5996919362        0.4677567336        0.0090900138        0.0025175398      999.0347601609      -96.2449267473
        0.6386490828        0.4799943922        0.0121009063        0.0012116063      999.0356366853      -96.1577804846
        0.4145103577        0.4875183776       -0.0084942145        0.0012640763      999.0352751515      -96.1937251435
        0.4709412811        0.3603803170       -0.0019863745        0.0122983022      999.0373240865      -95.9900135265
        0.5897548191        0.4830142873        0.0083967355        0.0013376757      999.0359427895      -96.1273467256
        0.4827082160        0.4587778147       -0.0019149546        0.0041442151      999.0334535389      -96.3748335304
        0.5406272575        0.4768849972        0.0038482598        0.0021815162      999.0345866397      -96.2621785979
        0.4050786170        0.4824077410       -0.0092712474        0.0016781736      999.0353802993      -96.1832710696
