          0.01000000          0.04406987          0.01783801          0.02177780
          0.02000000          0.07054260          0.02028329          0.02546951
          0.03000000          0.02842978          0.00694478          0.00857106
          0.04000000          0.06713513          0.01218885          0.01693098
          0.05000000          0.03204907          0.00760246          0.00933893
          0.06000000          0.04001199          0.01507065          0.01742699
          0.07000000          0.06819275          0.02000071          0.02498500
          0.08000000          0.04219133          0.00941081          0.01203276
          0.09000000          0.02825702          0.00806873          0.00937082
          0.10000000          0.02946135          0.00715031          0.00849907
          0.11000000          0.06525117          0.01387204          0.01792875
          0.12000000          0.08200418          0.01934705          0.02447572
          0.13000000          0.05823663          0.01434889          0.01722666
          0.14000000          0.04223776          0.01061536          0.01215943
          0.15000000          0.04913373          0.01181402          0.01360895
          0.16000000          0.06553250          0.01770409          0.02099055
          0.17000000          0.06889744          0.02107600          0.02576354
          0.18000000          0.06846587          0.01729206          0.02115025
          0.19000000          0.04860410          0.01526460          0.01701943
          0.20000000          0.04187071          0.01610629          0.01770470
          0.21000000          0.05269991          0.01829105          0.02137000
          0.22000000          0.06732259          0.02093554          0.02510127
          0.23000000          0.05875444          0.02019425          0.02369380
          0.24000000          0.04577114          0.01947895          0.02133790
          0.25000000          0.05137656          0.02026199          0.02184771
          0.26000000          0.05739749          0.02136301          0.02444415
          0.27000000          0.06958571          0.02339863          0.02713689
          0.28000000          0.06325860          0.02352324          0.02692237
          0.29000000          0.05362547          0.02344019          0.02542424
          0.30000000          0.05537574          0.02425535          0.02571016
          0.31000000          0.06100733          0.02515274          0.02764609
          0.32000000          0.06802170          0.02639206          0.02998852
          0.33000000          0.06781463          0.02689963          0.03025286
          0.34000000          0.06032678          0.02749022          0.02951176
          0.35000000          0.05526560          0.02826774          0.02974405
          0.36000000          0.06152602          0.02902923          0.03117509
          0.37000000          0.06922900          0.02977699          0.03292364
          0.38000000          0.06544662          0.03053591          0.03342398
          0.39000000          0.06628673          0.03129889          0.03300925
          0.40000000          0.06324447          0.03206120          0.03329642
          0.41000000          0.06406105          0.03281841          0.03453399
          0.42000000          0.07008726          0.03358177          0.03607556
          0.43000000          0.07082317          0.03428839          0.03682622
          0.44000000          0.07242771          0.03497237          0.03686111
          0.45000000          0.06715866          0.03566249          0.03705393
          0.46000000          0.06613523          0.03639993          0.03780130
          0.47000000          0.07362980          0.03715288          0.03906180
          0.48000000          0.07424435          0.03783913          0.04000376
          0.49000000          0.06992595          0.03851583          0.04042714
          0.50000000          0.07336316          0.03914909          0.04073181
          0.51000000          0.07388996          0.03976693          0.04131666
          0.52000000          0.07327325          0.04044659          0.04217842
          0.53000000          0.07546831          0.04109526          0.04282302
          0.54000000          0.07567950          0.04170960          0.04313791
          0.55000000          0.07426920          0.04232015          0.04358205
          0.56000000          0.07435304          0.04294978          0.04430727
          0.57000000          0.07202290          0.04356863          0.04500906
          0.58000000          0.07666813          0.04420413          0.04559007
          0.59000000          0.08277947          0.04483580          0.04601609
          0.60000000          0.07513976          0.04544827          0.04649916
          0.61000000          0.07265519          0.04605257          0.04718093
          0.62000000          0.07595129          0.04665308          0.04791820
          0.63000000          0.07763729          0.04722739          0.04845311
          0.64000000          0.07728803          0.04784319          0.04891418
          0.65000000          0.07748726          0.04845072          0.04944739
          0.66000000          0.07598915          0.04903394          0.05010392
          0.67000000          0.07839466          0.04960607          0.05080106
          0.68000000          0.07923065          0.05013801          0.05132100
          0.69000000          0.07934206          0.05066031          0.05172363
          0.70000000          0.07813772          0.05120930          0.05218102
          0.71000000          0.08072450          0.05175898          0.05272440
          0.72000000          0.08017418          0.05232455          0.05331840
          0.73000000          0.08031452          0.05288988          0.05385499
          0.74000000          0.07977125          0.05343152          0.05433368
          0.75000000          0.08146874          0.05398303          0.05485539
          0.76000000          0.08235349          0.05454236          0.05544254
          0.77000000          0.08325856          0.05509243          0.05599030
          0.78000000          0.08533818          0.05561364          0.05644427
          0.79000000          0.08321349          0.05615164          0.05691711
          0.80000000          0.08054973          0.05668225          0.05744284
          0.81000000          0.08255994          0.05719352          0.05798995
          0.82000000          0.08372999          0.05771026          0.05853610
          0.83000000          0.08393815          0.05816486          0.05895809
          0.84000000          0.08559592          0.05860636          0.05936461
          0.85000000          0.08580479          0.05905127          0.05977786
          0.86000000          0.08808251          0.05949902          0.06018964
          0.87000000          0.08464830          0.05996815          0.06062670
          0.88000000          0.08599751          0.06044039          0.06109541
          0.89000000          0.08780110          0.06090985          0.06153051
          0.90000000          0.08630621          0.06139461          0.06197633
          0.91000000          0.08690349          0.06186999          0.06246783
          0.92000000          0.08645979          0.06229554          0.06292778
          0.93000000          0.09178752          0.06270769          0.06334718
          0.94000000          0.08647247          0.06312475          0.06372972
          0.95000000          0.08377821          0.06355818          0.06410795
          0.96000000          0.08956421          0.06398084          0.06449956
          0.97000000          0.08655667          0.06440889          0.06493501
          0.98000000          0.08719922          0.06482096          0.06536550
          0.99000000          0.08740659          0.06520465          0.06576345
          1.00000000          0.08982232          0.06558044          0.06613019
          1.01000000          0.08924965          0.06595451          0.06648001
          1.02000000          0.08977847          0.06631335          0.06682042
          1.03000000          0.09071601          0.06665687          0.06715606
          1.04000000          0.08590733          0.06702536          0.06752107
          1.05000000          0.08729567          0.06739110          0.06786176
          1.06000000          0.08742430          0.06775185          0.06818452
          1.07000000          0.08775562          0.06811589          0.06854009
          1.08000000          0.08801089          0.06847449          0.06891506
          1.09000000          0.08945940          0.06881372          0.06927232
          1.10000000          0.09063121          0.06914930          0.06959008
          1.11000000          0.08830226          0.06950712          0.06990094
          1.12000000          0.08975162          0.06987366          0.07024807
          1.13000000          0.09344768          0.07023259          0.07061576
          1.14000000          0.09116018          0.07058524          0.07096506
          1.15000000          0.09035680          0.07092184          0.07129066
          1.16000000          0.09058525          0.07125545          0.07161399
          1.17000000          0.09246528          0.07158217          0.07192853
          1.18000000          0.08927810          0.07192826          0.07224402
          1.19000000          0.08897008          0.07226347          0.07254671
          1.20000000          0.08925093          0.07257765          0.07286228
          1.21000000          0.09043765          0.07288516          0.07320001
          1.22000000          0.09149610          0.07319605          0.07353458
          1.23000000          0.09070552          0.07350592          0.07382156
          1.24000000          0.09079390          0.07380411          0.07407481
          1.25000000          0.09239852          0.07406989          0.07432300
          1.26000000          0.09170721          0.07432485          0.07459875
          1.27000000          0.09392449          0.07458318          0.07486722
          1.28000000          0.09090142          0.07486360          0.07510455
          1.29000000          0.09073331          0.07516222          0.07535491
          1.30000000          0.08959914          0.07547467          0.07565947
          1.31000000          0.09111157          0.07578209          0.07600203
          1.32000000          0.09100837          0.07607860          0.07633333
          1.33000000          0.09233520          0.07636042          0.07661354
          1.34000000          0.09389839          0.07661993          0.07684514
          1.35000000          0.09520519          0.07687937          0.07708822
          1.36000000          0.09246898          0.07715240          0.07735889
          1.37000000          0.09165758          0.07743072          0.07763524
          1.38000000          0.09166471          0.07770969          0.07791198
          1.39000000          0.09177781          0.07797727          0.07817795
          1.40000000          0.09160300          0.07822345          0.07842925
          1.41000000          0.09290301          0.07846906          0.07869009
          1.42000000          0.09355186          0.07872225          0.07894361
          1.43000000          0.09291070          0.07898169          0.07917731
          1.44000000          0.09333174          0.07924320          0.07941260
          1.45000000          0.09272595          0.07949959          0.07965620
          1.46000000          0.09249754          0.07973931          0.07990339
          1.47000000          0.09340179          0.07995595          0.08012381
          1.48000000          0.09382981          0.08016470          0.08032669
          1.49000000          0.09372874          0.08038375          0.08054266
          1.50000000          0.09392187          0.08060799          0.08076749
          1.51000000          0.09434961          0.08084904          0.08100662
          1.52000000          0.09417121          0.08108381          0.08123270
          1.53000000          0.09453191          0.08131151          0.08145465
          1.54000000          0.09486810          0.08154127          0.08168507
          1.55000000          0.09489784          0.08177878          0.08192176
          1.56000000          0.09407635          0.08201894          0.08215885
          1.57000000          0.09400061          0.08224464          0.08238137
          1.58000000          0.09442770          0.08245994          0.08259555
          1.59000000          0.09370404          0.08266775          0.08280352
          1.60000000          0.09594744          0.08287738          0.08301275
          1.61000000          0.09423095          0.08309358          0.08322110
          1.62000000          0.09463841          0.08331454          0.08343454
          1.63000000          0.09470022          0.08353592          0.08365345
          1.64000000          0.09547964          0.08376136          0.08387871
          1.65000000          0.09544159          0.08398723          0.08409930
          1.66000000          0.09602692          0.08420954          0.08431433
          1.67000000          0.09599656          0.08442643          0.08452615
          1.68000000          0.09716683          0.08463218          0.08473302
          1.69000000          0.09673979          0.08482675          0.08493258
          1.70000000          0.09600207          0.08501132          0.08512016
          1.71000000          0.09575087          0.08519601          0.08530289
          1.72000000          0.09583822          0.08538300          0.08548100
          1.73000000          0.09577140          0.08556304          0.08565333
          1.74000000          0.09569753          0.08573144          0.08582087
          1.75000000          0.09630734          0.08589567          0.08598891
          1.76000000          0.09614088          0.08605855          0.08615271
          1.77000000          0.09654182          0.08622212          0.08630916
          1.78000000          0.09604364          0.08638058          0.08646084
          1.79000000          0.09691947          0.08653579          0.08661717
          1.80000000          0.09709919          0.08668394          0.08676815
          1.81000000          0.09724993          0.08682617          0.08690555
          1.82000000          0.09579025          0.08696358          0.08703433
          1.83000000          0.09631346          0.08710079          0.08716908
          1.84000000          0.09662363          0.08723332          0.08730435
          1.85000000          0.09695897          0.08737140          0.08744298
          1.86000000          0.09627397          0.08751340          0.08757960
          1.87000000          0.09645695          0.08765664          0.08771545
          1.88000000          0.09680405          0.08779375          0.08784983
          1.89000000          0.09756598          0.08792668          0.08798664
          1.90000000          0.09778235          0.08805895          0.08812370
          1.91000000          0.09734965          0.08820479          0.08826770
          1.92000000          0.09713746          0.08836153          0.08841795
          1.93000000          0.09720533          0.08851721          0.08857057
          1.94000000          0.09722214          0.08866594          0.08872098
          1.95000000          0.09721014          0.08880600          0.08886425
          1.96000000          0.09741342          0.08894271          0.08900116
          1.97000000          0.09740298          0.08908055          0.08913469
          1.98000000          0.09622658          0.08921896          0.08926964
          1.99000000          0.09666961          0.08935135          0.08940293
          2.00000000          0.09723131          0.08947967          0.08953456
          2.01000000          0.09755284          0.08960756          0.08966321
          2.02000000          0.09700039          0.08972886          0.08978253
          2.03000000          0.09726770          0.08984692          0.08989981
          2.04000000          0.09788061          0.08996068          0.09001514
          2.05000000          0.09789662          0.09006752          0.09012415
          2.06000000          0.09912281          0.09017238          0.09022911
          2.07000000          0.09836451          0.09028469          0.09033715
          2.08000000          0.09883776          0.09040464          0.09045159
          2.09000000          0.09770966          0.09052876          0.09057139
          2.10000000          0.09787698          0.09064969          0.09069204
          2.11000000          0.09837666          0.09077099          0.09081431
          2.12000000          0.09764103          0.09089216          0.09093223
          2.13000000          0.09705331          0.09101313          0.09104830
          2.14000000          0.09714868          0.09113725          0.09117057
          2.15000000          0.09739289          0.09126113          0.09129598
