 # Time Pressure(1--dim) Viscous(1--dim) Total(1--dim)
    1.500000    1.765750    0.008816    0.330358    0.005217    2.096108    0.014033
    1.520000    1.754592    0.109393    0.326736   -0.004453    2.081328    0.104940
    1.540000    1.787623    0.039620    0.322006   -0.000074    2.109629    0.039546
    1.560000    1.782074   -0.007587    0.317328    0.004708    2.099402   -0.002879
    1.580000    1.770803   -0.035365    0.311275    0.005655    2.082078   -0.029710
    1.600000    1.775151    0.019258    0.313176    0.001174    2.088327    0.020432
    1.620000    1.834983   -0.009083    0.312318   -0.000858    2.147302   -0.009941
    1.640000    1.777625    0.066988    0.307485   -0.004407    2.085110    0.062581
    1.660000    1.779374    0.038816    0.307504    0.000389    2.086878    0.039205
    1.680000    1.800295    0.015279    0.304527   -0.002911    2.104822    0.012368
    1.700000    1.785564   -0.048332    0.301920   -0.000880    2.087484   -0.049212
    1.720000    1.760258   -0.128334    0.298163    0.001507    2.058421   -0.126827
    1.740000    1.727796   -0.099125    0.296710    0.001861    2.024506   -0.097264
    1.760000    1.727206   -0.021543    0.293343    0.002761    2.020549   -0.018782
    1.780000    1.695371    0.074151    0.290475    0.000056    1.985846    0.074208
    1.800000    1.709391    0.092250    0.291586   -0.000687    2.000976    0.091563
    1.820000    1.761918    0.005458    0.287341    0.002025    2.049260    0.007483
    1.840000    1.753768    0.003811    0.286293    0.002494    2.040061    0.006305
    1.860000    1.733543    0.006770    0.287050   -0.000558    2.020593    0.006212
    1.880000    1.719244   -0.021114    0.282759    0.000202    2.002004   -0.020912
    1.900000    1.655829    0.044975    0.283100   -0.004868    1.938929    0.040107
    1.920000    1.715441   -0.020880    0.285727   -0.002699    2.001168   -0.023579
    1.940000    1.771494   -0.081975    0.277596    0.002836    2.049090   -0.079139
    1.960000    1.723878   -0.165820    0.276772    0.006284    2.000650   -0.159536
    1.980000    1.732589   -0.130607    0.279200    0.000777    2.011790   -0.129830
    2.000000    1.754615   -0.027540    0.277081   -0.003629    2.031696   -0.031168
    2.020000    1.745166   -0.049614    0.276974   -0.000958    2.022139   -0.050571
    2.040000    1.719504   -0.035014    0.275963   -0.002139    1.995467   -0.037153
    2.060000    1.757384    0.007348    0.273996   -0.003230    2.031380    0.004118
    2.080000    1.734194   -0.049024    0.274251    0.000306    2.008445   -0.048718
    2.100000    1.746114    0.015699    0.272459   -0.001910    2.018573    0.013789
    2.120000    1.784896   -0.023007    0.267117   -0.003730    2.052014   -0.026737
    2.140000    1.719579   -0.082657    0.268311   -0.001477    1.987890   -0.084134
    2.160000    1.708972   -0.031864    0.271171   -0.003054    1.980143   -0.034918
    2.180000    1.763686   -0.041352    0.263912   -0.003904    2.027598   -0.045256
    2.200000    1.727065   -0.083975    0.265141   -0.002984    1.992205   -0.086959
    2.220000    1.721868   -0.154933    0.266066    0.002052    1.987935   -0.152881
    2.240000    1.726840   -0.112048    0.260352    0.000195    1.987192   -0.111853
    2.260000    1.691370    0.005146    0.261382   -0.003374    1.952752    0.001772
    2.280000    1.733287   -0.023638    0.261101   -0.003527    1.994388   -0.027164
    2.300000    1.736277   -0.030440    0.261013    0.000364    1.997290   -0.030076
    2.320000    1.717570   -0.071945    0.259346    0.000682    1.976917   -0.071262
    2.340000    1.742508   -0.027038    0.258773   -0.002650    2.001282   -0.029687
    2.360000    1.765868    0.026787    0.259482   -0.003964    2.025350    0.022823
    2.380000    1.768865    0.026851    0.257601   -0.003971    2.026466    0.022881
    2.400000    1.751360    0.005775    0.265439   -0.003651    2.016799    0.002124
    2.420000    1.777687   -0.055832    0.261409   -0.003459    2.039097   -0.059291
    2.440000    1.796317   -0.092071    0.255597   -0.002994    2.051914   -0.095065
    2.460000    1.781149   -0.159312    0.258219   -0.002588    2.039369   -0.161900
    2.480000    1.766250   -0.089405    0.256150   -0.004466    2.022400   -0.093871
    2.500000    1.741718   -0.064555    0.256439   -0.003337    1.998157   -0.067891
    2.520000    1.742152   -0.117366    0.258089   -0.001441    2.000241   -0.118807
    2.540000    1.778440   -0.088206    0.253536    0.000011    2.031976   -0.088195
    2.560000    1.760981   -0.091281    0.250753   -0.000815    2.011734   -0.092096
    2.580000    1.767871   -0.104560    0.250884   -0.003359    2.018755   -0.107920
    2.600000    1.754229    0.050008    0.254373   -0.008466    2.008601    0.041542
    2.620000    1.753581   -0.015621    0.251302   -0.004544    2.004883   -0.020165
    2.640000    1.733238   -0.040969    0.249940    0.001393    1.983178   -0.039576
    2.660000    1.736646   -0.045019    0.250357    0.000529    1.987003   -0.044489
    2.680000    1.797819   -0.030907    0.248094   -0.000707    2.045913   -0.031614
    2.700000    1.761844   -0.058577    0.244088   -0.003543    2.005932   -0.062121
    2.720000    1.765859   -0.042390    0.245558   -0.003105    2.011417   -0.045495
    2.740000    1.777875   -0.127210    0.244813    0.002405    2.022688   -0.124806
    2.760000    1.786537   -0.104779    0.243521   -0.000646    2.030058   -0.105425
    2.780000    1.757213   -0.074707    0.241289    0.002408    1.998502   -0.072298
    2.800000    1.708247   -0.046733    0.241835    0.002098    1.950082   -0.044635
    2.820000    1.711912    0.024760    0.240990   -0.002900    1.952902    0.021860
    2.840000    1.696910    0.024264    0.240555   -0.002017    1.937465    0.022247
    2.860000    1.719614    0.026718    0.241810   -0.002649    1.961424    0.024070
    2.880000    1.718427    0.082650    0.242792   -0.006109    1.961219    0.076541
    2.900000    1.733357    0.073496    0.237091   -0.007024    1.970448    0.066472
    2.920000    1.710353    0.102763    0.234710   -0.009474    1.945063    0.093289
    2.940000    1.725190    0.056219    0.231737   -0.005393    1.956928    0.050826
    2.960000    1.722263   -0.074198    0.237374   -0.003245    1.959637   -0.077443
    2.980000    1.761897   -0.067472    0.239781   -0.003664    2.001677   -0.071136
    3.000000    1.761066   -0.216912    0.242474    0.002770    2.003540   -0.214142
    3.020000    1.799086   -0.103235    0.240025   -0.002402    2.039111   -0.105637
    3.040000    1.726512   -0.067238    0.239480   -0.003064    1.965992   -0.070302
    3.060000    1.720685   -0.082703    0.238830   -0.001455    1.959515   -0.084158
    3.080000    1.721741   -0.020367    0.237563   -0.001774    1.959304   -0.022141
    3.100000    1.740030   -0.056556    0.237518   -0.000982    1.977547   -0.057538
    3.120000    1.749015    0.005571    0.243259   -0.003393    1.992273    0.002177
    3.140000    1.765318    0.054495    0.242250   -0.001104    2.007568    0.053390
    3.160000    1.755589   -0.042008    0.241362    0.003424    1.996951   -0.038584
    3.180000    1.714917    0.144812    0.236905   -0.004913    1.951822    0.139898
    3.200000    1.692679    0.004566    0.235743   -0.000957    1.928422    0.003609
    3.220000    1.699233   -0.016811    0.237024   -0.002155    1.936257   -0.018966
    3.240000    1.722116   -0.174449    0.238400    0.001563    1.960516   -0.172886
    3.260000    1.733922   -0.157728    0.235497   -0.000199    1.969419   -0.157928
    3.280000    1.738932   -0.194349    0.233321    0.001654    1.972253   -0.192695
    3.300000    1.750833   -0.071996    0.234490   -0.002769    1.985323   -0.074765
    3.320000    1.710452   -0.045404    0.233585   -0.000169    1.944038   -0.045573
    3.340000    1.709553   -0.049464    0.236254    0.003602    1.945807   -0.045862
    3.360000    1.723467   -0.015480    0.231616   -0.000573    1.955083   -0.016053
    3.380000    1.709191    0.047677    0.233679   -0.003545    1.942870    0.044132
    3.400000    1.695558   -0.012890    0.235972   -0.002691    1.931530   -0.015581
    3.420000    1.721232   -0.024268    0.237419   -0.002856    1.958651   -0.027124
    3.440000    1.722767   -0.029149    0.235210   -0.002240    1.957976   -0.031390
    3.460000    1.719854   -0.051308    0.230869   -0.000170    1.950723   -0.051479
    3.480000    1.710399   -0.036507    0.234128   -0.005005    1.944527   -0.041513
    3.500000    1.691627   -0.044318    0.229389   -0.007626    1.921016   -0.051944
    3.520000    1.704791   -0.043678    0.226665   -0.009306    1.931456   -0.052983
    3.540000    1.721413   -0.045420    0.229936   -0.009585    1.951349   -0.055005
    3.560000    1.734707    0.031585    0.235385   -0.015503    1.970092    0.016082
    3.580000    1.785743   -0.073030    0.237895   -0.010976    2.023638   -0.084006
    3.600000    1.776800   -0.047892    0.233694   -0.009783    2.010494   -0.057676
    3.620000    1.757308   -0.009083    0.233940   -0.010073    1.991249   -0.019156
    3.640000    1.730824   -0.042008    0.229239   -0.006811    1.960064   -0.048819
    3.660000    1.668880   -0.085565    0.228399   -0.001968    1.897279   -0.087533
    3.680000    1.649113   -0.092597    0.228563   -0.000992    1.877676   -0.093589
    3.700000    1.704711   -0.041187    0.232405   -0.003028    1.937116   -0.044215
    3.720000    1.720976   -0.001453    0.235141   -0.006437    1.956117   -0.007890
    3.740000    1.744125   -0.026708    0.234631   -0.004351    1.978756   -0.031059
    3.760000    1.733381   -0.046063    0.236037   -0.000625    1.969419   -0.046687
    3.780000    1.686683    0.005841    0.237318   -0.003397    1.924002    0.002444
    3.800000    1.663844    0.006392    0.240358   -0.004095    1.904202    0.002297
